transactionId;basket;customerType;totalAmount;returnLabel
8224568845;[4, 3, 3, 2, 3];new;195;1
5833021432;[5];existing;60;0
2806333617;[3, 4];existing;38;1
9496367553;[0, 2, 3, 2, 0];existing;115;0
7931709105;[3];existing;25;0
5903948442;[3, 4, 0, 5];existing;472;0
6870946668;[2, 0, 4];new;30;0
7661542950;[4, 0, 2, 4];existing;52;0
2526179823;[0, 5, 2, 4, 5, 2];existing;342;0
6528836712;[0, 3, 5];existing;231;0
2537104709;[5, 3, 0, 2];existing;144;0
2673294458;[5, 5, 2, 3, 3, 0];existing;588;0
4083290935;[3, 4, 3, 1, 3, 2];new;288;1
8334440837;[2];new;93;0
7892643710;[2, 1, 0, 5, 0, 3, 5, 4, 3, 4, 0];existing;396;0
1367968142;[4, 2, 5];existing;195;0
3146074965;[0, 5, 4, 5, 0, 5, 3, 1, 3];existing;468;0
3202608739;[2, 1, 5, 1, 5, 0];new;468;0
3818661050;[1, 1, 5, 4, 5];existing;70;0
3888953040;[3, 2, 5, 5, 5, 1, 3, 2, 1];new;936;0
3298798464;[1, 2, 5];existing;153;0
5151094079;[2, 0, 5];new;60;0
8711778006;[0, 4, 3, 0, 3];existing;315;1
7695501663;[2, 0, 4, 2];new;172;1
8104475167;[3, 0, 4, 4, 5, 2, 4, 5, 4, 1];existing;1080;0
8521750112;[4, 1];new;56;1
2165346401;[1, 2];existing;70;0
9898575137;[5];existing;88;0
5889369231;[0, 5, 3, 5];existing;100;0
9027031118;[2, 1];new;162;1
1182908282;[3, 4, 4];new;30;1
9232154964;[1, 4];existing;170;0
6983256696;[0, 4, 2, 3, 4, 4, 1];new;413;1
5362997706;[4];new;47;1
9625117651;[4, 2, 4, 4, 4];existing;200;0
6343395297;[4, 0];new;56;0
4894382249;[4, 4, 1];existing;63;0
7575920346;[4, 1, 3, 4, 4];new;385;1
1960283308;[3, 3, 4, 4, 3];new;340;1
6966997593;[4, 4];new;248;1
8374934247;[5, 2, 1, 1, 2, 4, 4, 4];new;552;0
8664122775;[5, 0];existing;134;0
7677108343;[4, 4, 3, 4];new;396;1
8967805947;[1, 1];existing;58;0
9350764057;[3, 4, 3, 0, 4, 4, 3];existing;259;1
2993000522;[4, 4, 3];new;312;1
3088762972;[5];existing;20;0
1469160831;[4, 4, 4, 0, 1, 4, 0, 4];existing;568;0
5393413599;[3];existing;46;0
5120055826;[4, 3, 0, 4, 2];existing;270;1
2959247543;[2, 1, 1, 1, 1, 0, 0];existing;133;0
9149488567;[2];new;32;1
6818660001;[2, 0, 5, 2, 1];existing;285;0
2959182161;[1, 5, 1, 3, 5, 4, 5];existing;266;0
8592276388;[4];existing;53;1
9008802417;[4];existing;13;0
1621078085;[1, 4, 4, 2, 3, 1, 5];existing;224;0
7254533446;[0];existing;29;0
6939580577;[0];existing;82;0
3650786144;[0, 5, 5];existing;90;0
8721122737;[1];existing;12;0
1650994621;[4, 5, 0, 1];new;168;0
5596798130;[1, 3];existing;80;0
4518138577;[3, 3, 5, 3, 1, 5, 4];existing;238;0
7844811810;[3, 1, 3, 4, 2, 2];existing;240;0
2934201304;[1, 5, 0, 1, 2, 2];new;618;0
5167782339;[0, 4, 0];existing;153;0
8114241228;[5, 2, 5, 5, 3];existing;300;0
9987765153;[2, 2, 0, 5, 3, 0, 3];new;329;0
8457873717;[0, 0, 5, 3, 4, 3, 5];existing;280;0
4300496294;[4, 2, 2, 1, 1, 4];existing;198;0
1359679391;[4, 4, 3, 3];new;156;0
7166163742;[4, 0, 2, 3, 3, 4, 1];existing;483;0
9138661018;[4, 4, 4, 3, 2, 3];new;414;1
7041728166;[1];existing;10;0
7164428380;[1, 5, 4, 0, 0, 0, 1];existing;196;0
2126807039;[3];new;131;1
7428139853;[3, 1, 4, 1, 3];new;305;0
5152555444;[4];existing;53;0
1803382133;[1, 3, 4, 0, 3, 0];existing;420;0
7607343061;[3, 4, 5, 3, 4, 3, 4, 0, 2];new;576;0
8206240458;[2, 3, 5, 4, 4, 5];existing;414;0
5215720901;[5, 5, 5, 2, 5];existing;390;0
4107284773;[4, 4, 5];new;309;0
2163706914;[5, 0, 0, 1, 2, 3, 0, 1];new;288;0
6898751909;[3, 1, 4, 5, 5, 4, 5, 4];existing;136;0
9818065712;[4, 1, 0, 2, 5];existing;295;0
1810352550;[4, 4];new;152;1
2237747330;[3, 2, 5, 3, 1, 1];existing;324;0
4054891151;[4];existing;83;1
1022010341;[1, 5, 4, 0, 1];existing;305;0
7077655504;[0, 4, 4, 4, 3, 3];new;624;1
3315989949;[4, 1, 4, 4, 1, 3];new;570;1
6654706332;[4, 2];existing;158;1
6728009187;[0, 1, 1, 0, 0, 1, 5];existing;287;0
4812862219;[2, 0, 1, 2, 0, 3];existing;792;0
4353021115;[5, 1, 3, 1, 3, 4, 4, 4];existing;816;0
5349904826;[1];existing;86;0
2607087335;[3, 3, 0, 0, 4, 2, 2, 3];existing;344;0
2305874374;[1, 3, 5, 5, 2, 2];new;642;0
3268462017;[2, 4, 4, 0, 4];new;455;1
9608686073;[3, 3];new;42;0
7543278354;[3, 0, 0, 3, 1, 3, 3, 4];existing;248;1
2330248169;[0, 2, 4, 5, 5, 1];existing;114;0
9038667442;[3, 5, 2, 1];existing;384;0
2603142137;[0, 4];existing;74;0
3217095706;[4, 0, 0, 3, 0, 0, 2, 1, 1, 4];new;750;0
2033783493;[4, 3, 5, 2, 0, 1];existing;288;0
9070891813;[3, 4];existing;;0
5722603393;[4, 1, 1, 2, 2];existing;350;0
3098747999;[1, 5, 5, 0, 3, 5, 0];existing;168;0
7434887016;[4, 0];existing;52;0
1527613467;[4, 4, 2, 4, 4, 4, 4];new;826;1
6486594234;[3, 1, 0];existing;240;0
4947266065;[0];existing;61;0
4914660899;[3, 3, 4, 3, 2];existing;220;1
4174754255;[4];new;88;1
3862468824;[4, 1, 3, 4, 1, 2, 4, 0, 3, 2, 0, 1, 1];existing;754;0
4448747218;[1, 1, 1, 2];existing;156;0
8389475836;[3, 1];existing;32;1
3658616743;[1, 4, 3];existing;318;1
4917065484;[5, 2, 3, 3, 5, 4, 3, 3];new;376;0
2345085217;[3, 4, 2, 3, 3];new;450;1
5760211631;[3, 5, 1, 3];existing;272;0
4726913522;[4, 4, 4, 3, 1, 0];existing;282;1
7818386453;[3, 0, 1];;168;0
6470617037;[5, 5, 3, 5];existing;248;0
4242385652;[2, 4, 1, 4, 2];;340;1
5754298800;[2, 1, 3, 4, 1];new;315;1
5231212141;[2];existing;59;0
3703793848;[2];existing;70;1
7238404206;[5, 4, 2, 4, 0, 4];existing;426;0
4032565996;[2, 3, 3, 2, 2];existing;85;0
1442221688;[4, 4, 4, 3, 0, 3, 1, 3];existing;624;1
3251677980;[0, 5, 4, 4, 3, 3, 0, 3, 5, 4, 4, 2, 5];existing;728;0
2164771467;[5, 5, 3, 0, 3, 0, 4];existing;84;0
9529714878;[3];new;92;1
8482181003;[4, 4, 4, 2, 4, 4, 0];existing;462;1
4319525145;[0, 5, 4];existing;144;0
1993875837;[0, 2, 1, 0, 4, 3, 4];existing;413;0
9222804868;[1, 5, 0, 5];existing;44;0
1868822599;[5];existing;83;0
4492524516;[4, 2, 4, 3];new;360;1
3831249718;[1, 1, 5, 4, 5];existing;135;0
4713128715;[2, 4, 2, 5];existing;112;0
5076382574;[3, 2, 4, 2];existing;364;0
5994315629;[5, 5, 3, 2];new;40;0
2877236293;[2, 3, 4, 3, 0, 0];existing;468;0
5770144255;[4];new;76;1
6508445971;[1, 0, 3, 1, 1];new;175;0
7935081987;[2, 0, 3, 4, 0];new;395;1
8071689616;[3, 1, 1, 3, 0];new;355;0
7150704251;[3, 4];new;72;0
6190306699;[3, 1, 0, 5, 0, 3, 4, 5, 4];;486;0
7010092702;[3, 1];existing;194;1
6682654201;[4, 1, 5, 2, 1, 4];existing;174;0
1746220178;[4, 5, 1, 5, 4, 1];existing;78;0
1579879301;[2];existing;19;0
1864615353;[4];existing;43;0
7756489973;[1, 3, 3, 3, 2, 4, 4, 4];existing;808;1
8894801528;[2, 0, 3, 0, 2];existing;50;0
1073288091;[0, 1];existing;98;1
6245590541;[4, 5, 3, 1, 5];existing;135;0
8779572164;[3, 4];existing;82;1
9849560723;[3, 3, 0, 4, 3, 0, 3, 1, 3, 4];existing;510;0
2621504692;[2, 3, 1, 1, 0, 1, 1, 0, 2, 4, 5];existing;660;0
3313896370;[4, 2];new;136;0
2419181292;[3, 1, 1, 3, 0, 4];new;492;0
3235798436;[4];new;75;0
9555965540;[5, 1, 0];existing;69;0
3172246961;[4];existing;106;1
8873206614;[1, 1, 1];existing;105;0
1811977071;[0, 4, 2];existing;147;0
1674495309;[2, 3, 2, 5, 0, 5, 4, 5];existing;168;0
2692983310;[3];existing;69;1
6490376585;[2, 3, 0, 2, 0, 1, 1, 4, 2];existing;891;0
9527723257;[3];new;70;1
5074498395;[4, 4, 3, 5, 1, 3, 0];existing;238;0
7196452963;[3, 4, 4, 4, 0, 1];;276;1
4310058467;[0];existing;23;0
2614768801;[1, 2, 2, 3];existing;40;0
9950088533;[4];existing;35;1
5948113267;[1];existing;10;0
7144328863;[3, 1, 2, 3, 0, 2];new;102;0
8007422126;[0, 2];;22;0
3463394067;[4];existing;64;0
3414866162;[4, 4, 1];existing;204;1
7685782757;[0];existing;58;0
9047951970;[4];existing;53;1
9732119307;[3, 0, 0];existing;153;0
2788270581;[1, 2, 5, 1];existing;168;0
7738751655;[4];existing;72;0
9754232527;[3, 1, 1, 2];existing;108;0
2326483454;[0];existing;12;0
7981909393;[1, 4, 5, 3, 3];new;185;0
9005331338;[0, 4, 2, 5, 3, 0];existing;270;0
7854853162;[1];existing;49;0
3487894899;[4, 0, 4, 3, 2, 4];existing;492;1
8126977615;[0, 2, 2];existing;216;0
6832977523;[3, 1, 2, 2, 1, 3];existing;84;0
3060363960;[5, 3, 0];existing;279;0
8780102368;[0];existing;52;0
1269532016;[4];existing;106;0
7968705453;[3, 4];existing;74;1
5003006141;[0, 0, 1, 2, 2, 0, 1];existing;448;0
4991237752;[1, 3, 3];new;291;1
7825528582;[2, 1, 1, 3];existing;500;0
2150127983;[5, 0, 0, 2];;248;0
1651461584;[4, 4, 4, 4, 3];existing;255;1
1906516927;[4, 4];existing;210;1
4339300746;[2, 3, 1];new;153;0
9738956788;[4, 4, 4, 3, 3];new;320;1
6089434757;[0, 5];existing;34;0
8656410808;[4, 2, 4, 3, 3, 4, 4];new;616;1
5876840085;[3, 2, 3, 0, 4, 0, 4];existing;189;0
8985200598;[3, 3, 2, 3, 5, 5, 2];existing;322;0
1389772681;[1, 4];new;248;1
6557713709;[4, 3, 4, 3, 4, 0];existing;618;1
6439191817;[4, 3, 0, 3, 4];new;440;1
9524731740;[0, 4, 1, 0];existing;40;0
6074052216;[0, 5, 1];existing;360;0
9216190783;[3, 2, 3, 5, 2, 2, 4, 5, 0, 4];existing;1080;0
9223125970;[1, 4, 1];existing;231;0
6996316375;[2, 5, 2, 5, 4, 0];existing;384;0
4139638856;[3, 1, 0, 4, 4];new;175;1
1610641238;[3];new;46;1
9535622690;[3, 3, 3, 1, 1];new;105;1
1586426314;[4, 4, 0, 2, 4, 4, 0];existing;273;1
3546391516;[0];existing;10;0
9035119314;[0, 5, 0, 0, 5, 4];existing;330;0
7354792125;[4, 2, 2, 3];new;360;0
5976522589;[5, 0];existing;218;0
3770071706;[1, 5, 0, 0, 1, 3, 2, 5, 2];existing;837;0
7797292819;[5, 5, 3];existing;294;0
1450853887;[2, 0, 2, 1];existing;224;0
3989137185;[3, 2, 3, 1, 3, 2, 0, 3];existing;688;0
2190255401;[3];existing;46;0
4345975508;[1, 5, 2];;123;0
2303914121;[2, 3];existing;108;0
5558605624;[5];existing;66;0
5182771670;[5, 5, 3, 1, 2, 5, 3];new;602;0
6160892558;[5];existing;56;0
7607416459;[2, 4, 5, 4];existing;256;0
3259755123;[3, 0];existing;70;0
7051217114;[3, 3, 0];new;;1
7745810242;[2, 4];existing;148;0
2390616100;[1, 3, 2, 3];existing;228;0
7926804193;[1, 5, 3];existing;252;0
6435832979;[0, 3, 2, 5, 5, 4];new;288;0
7438772605;[1, 3, 0, 0, 2];new;50;0
2991327598;[5];existing;23;0
1545534017;[4, 1, 5, 1, 0, 3];existing;60;0
3834841482;[4];existing;33;0
6213941167;[2, 1, 3, 3];new;388;0
5396100931;[5, 3, 5, 2];existing;120;0
7536135239;[3, 0, 0, 4];existing;164;0
7294327629;[5, 5, 1, 1];new;120;0
8732790985;[4, 3, 2];new;207;1
9800279601;[1, 3, 0, 4];existing;288;0
6037528758;[3, 2, 4, 1, 1];existing;340;0
2090911444;[3];existing;118;0
4164806929;[3, 5, 5, 0, 1, 5, 0, 1];existing;160;0
6646951039;[4, 1, 5, 2, 2, 2, 5];new;196;0
5730856234;[4, 4, 3, 3];new;316;1
6310682811;[4, 2, 5];existing;177;0
9662182851;[4, 4, 4, 3, 4, 4];existing;468;1
7193124865;[1, 3, 2];existing;177;0
8198756245;[0, 4, 3];existing;135;0
5646990996;[2, 1, 2, 1, 3, 0];existing;96;0
1199958498;[2, 4];existing;116;0
5932181295;[2, 2, 4, 4, 0, 4, 3, 4];existing;584;1
2225697628;[4];existing;33;0
2481892921;[4, 5, 1, 1, 0, 1, 5];existing;385;0
8811407547;[4, 5];existing;174;0
2378966117;[0];existing;70;0
9256547410;[2];existing;36;0
8192309629;[4, 3, 1, 1, 4, 3, 0];existing;119;1
8049238948;[4, 4, 4, 1, 2, 4, 4, 4];new;384;1
9283908455;[5, 1, 4, 4];existing;136;0
2595209151;[2, 3, 2];existing;114;0
3903994011;[1, 1, 4, 4, 0, 1, 0];new;616;0
2746170920;[4];new;;1
7646009305;[3, 5, 4, 0, 4, 5];existing;240;0
2064998848;[1, 4, 3, 4, 4];new;365;1
2443710493;[4, 4, 1, 2];existing;40;0
8531666839;[3, 3, 2];;198;0
7890813347;[2, 5, 3];existing;333;0
7918002068;[3, 2, 3];new;195;1
5352998201;[1, 4];existing;84;1
3789347019;[4, 4, 1, 3];existing;468;1
2198680464;[5, 4, 3, 2, 5, 4, 5, 2, 1, 1];existing;820;0
6166995269;[3];existing;39;0
5037768348;[3];new;57;1
4748482189;[4];new;59;1
5890322451;[0, 4, 3, 0, 4, 4, 4, 4, 3, 2];new;840;1
7311873809;[4, 4, 4, 4, 3];existing;130;1
1872653899;[5, 2, 4];existing;177;0
1874974384;[4, 5, 5];existing;30;0
4647224502;[5, 2, 0, 3];new;312;0
1136816962;[0, 4, 4, 3, 3];existing;355;1
9335310238;[0, 4, 3, 4, 0, 4, 2, 1, 1];existing;432;0
5467396680;[0, 4, 1, 0];existing;40;0
8933937418;[1, 4, 2, 3, 1];existing;440;0
5500607754;[3, 4, 2, 3, 4, 0];existing;480;1
8673495884;[3, 2, 5, 2, 1, 2, 0, 2, 4, 0];existing;520;0
7784524201;[1];existing;47;0
8660429611;[2, 4, 4, 3, 4, 3];existing;336;0
1682424246;[2, 3, 4, 1, 5];existing;335;0
4695672804;[3, 0, 2, 4, 5, 2, 4, 1];existing;120;0
7179475278;[5];existing;125;0
3716748505;[2, 3, 5];existing;117;0
7879671039;[1];existing;26;0
7232427647;[1];existing;89;1
5348986663;[1, 1];existing;150;0
9814616019;[4];existing;20;0
1268583989;[5, 0, 2, 3, 4, 2, 3, 5, 5];new;666;0
8464967238;[4, 2, 4, 4, 4];new;405;1
5282426713;[2, 5, 5];existing;105;0
6958921151;[2, 3, 2, 2];existing;112;0
6491639788;[5, 3, 5, 2];existing;68;0
8082038026;[4, 5, 1, 4, 5, 1, 2];new;343;0
6380116485;[0, 0, 5, 5, 2, 2];existing;378;0
9827057410;[2, 5, 5, 1, 1, 4, 1, 2];existing;408;0
2334936826;[3, 4, 4, 1, 3, 2];existing;450;1
6077737899;[2, 5, 4, 3];existing;40;0
1640880756;[4, 1, 1];existing;36;0
8293118607;[3];existing;36;0
4837672458;[3, 1, 1];new;141;1
7180955972;[1, 4, 4, 2, 1];existing;210;0
1834621124;[3, 4, 4];existing;;1
4142632270;[2, 4, 0, 0];existing;256;0
6566613090;[0, 2, 4, 4, 4, 4, 2, 4];existing;304;1
1735752920;[3, 4, 1, 4, 4, 3, 3];new;;1
8873832121;[0, 0];existing;120;0
9701786824;[0, 1, 2, 2, 5, 2];existing;438;0
5713746118;[3, 4, 1, 2, 4, 3, 3, 4, 5];existing;90;0
8554094804;[5, 1, 5, 3];existing;384;0
2167758268;[3, 4, 2, 1, 4, 2, 5];new;70;0
1396336290;[4, 4, 1, 3, 1, 5, 5, 4];existing;504;0
3145742184;[0, 0, 4, 4, 2, 3];;60;0
8419821722;[5, 2, 0, 5, 1];existing;230;0
9766964535;[3, 4, 0, 1];existing;84;1
6055353014;[3];existing;89;0
7411283063;[2, 0];existing;160;1
6012554527;[4, 4, 3, 4, 3, 2, 4, 3, 2, 4, 3];existing;616;1
2758193522;[4, 5, 2, 3, 0];existing;425;0
5362777115;[2, 1, 4];new;252;1
2547540991;[4, 5];existing;102;0
4608077320;[4, 4, 4];new;195;1
3406576924;[4, 4, 2];existing;141;1
1443012578;[1];existing;10;0
5510943967;[3, 5, 1, 3, 5];existing;195;0
6097834376;[3];new;103;1
4200761972;[3, 0];new;142;1
4469788362;[4, 4];new;20;1
1844184377;[3, 4, 3];existing;243;1
7154738296;[3];existing;22;0
3533237168;[3, 5, 5];existing;126;0
2801340172;[0, 0, 4, 2, 5, 4, 1, 4, 2, 0];existing;310;0
8352407249;[3, 4, 4, 4, 3, 4];existing;750;1
6590692960;[3, 4, 3, 2, 3, 4];existing;420;0
2892554066;[4];new;93;1
1062175148;[3];new;29;1
9471428874;[2, 3];existing;90;0
4163175739;[2, 4, 2, 3, 2, 3, 3, 5, 2];existing;90;0
4980036375;[0, 1, 0, 5, 0];existing;450;0
1144756759;[2, 4, 0, 5, 4, 5];existing;348;0
7621533392;[0, 5];existing;102;0
3679890059;[3, 3];existing;124;0
6269917317;[4, 4, 5, 3, 4];existing;260;0
9074537511;[5, 3, 3, 4, 4, 5, 4, 2, 3, 4, 0];existing;;0
6292459040;[3, 4, 0, 2, 0];existing;415;0
5141321428;[3, 5, 1, 0, 5, 0, 1, 5, 4, 2, 0, 5, 3, 5, 4];existing;690;0
5135919181;[2];existing;33;0
4665111670;[0, 3, 1, 5, 5, 4, 0];existing;427;0
1234132556;[4, 3, 4, 4, 3, 4];new;564;1
2257376986;[2, 4, 0, 2, 2, 4, 2];existing;70;0
1275584390;[0, 1, 5, 4, 0, 5, 1, 1];new;368;0
2195302822;[5, 3, 0, 2, 2];existing;405;0
8181800871;[2, 3, 1, 4, 2, 5];existing;60;0
3575723117;[4, 3, 4, 3, 0, 4, 4];existing;875;1
4932421344;[0, 0, 3];new;87;0
1972470290;[5, 5, 2, 5, 2, 2, 0];new;;0
2618497206;[4, 4, 3, 4, 4, 4, 4];new;350;1
6802229310;[0, 5];existing;20;0
3950870686;[3, 5, 5, 0, 2, 1, 4];existing;70;0
1394969616;[3, 1, 3, 3, 0, 0, 1, 1, 3, 4, 3, 4];new;1284;1
6898800404;[2, 2, 4, 3, 0, 5, 3];new;336;0
7446658235;[3, 4, 4, 0, 5];existing;115;0
7081493764;[0, 2, 0, 2, 4, 4, 4];new;406;0
6067230448;[5];new;52;0
6085405857;[0, 2];existing;138;0
5682438523;[1, 4];existing;86;0
4022408766;[0, 5, 3];existing;141;0
8010317156;[3, 2, 2];new;135;0
8840654661;[5, 2];new;54;0
3113537953;[5, 3, 0, 0, 1, 4, 2, 5];new;96;0
2730265868;[1];new;52;0
6654854725;[2, 0, 4];existing;72;0
7952589032;[1, 1, 1, 2, 0];existing;175;0
1849210420;[2, 2, 1, 0, 3, 3];existing;162;1
3702096676;[2, 4, 5, 5, 5, 4, 3];existing;539;0
6229939032;[2, 0, 1, 5, 5, 2, 4, 2];existing;904;0
3991933786;[5, 1];existing;20;0
3586191228;[5, 3, 5, 2, 4, 4];existing;330;0
4576200283;[4, 3, 3, 2, 0, 3, 4];new;399;1
2127301233;[5];existing;;0
6809003421;[2, 4];existing;166;1
3778671522;[1, 1, 3, 4, 1];existing;260;1
9356683301;[1, 1, 2, 2, 1];existing;220;0
5467286464;[1, 4, 5, 3, 5, 5, 0];existing;280;0
4759242761;[1, 0, 3];existing;261;0
1419520585;[4, 4, 0, 3];existing;40;0
1599842264;[3, 5];existing;130;0
5022089653;[3, 3, 3];existing;231;0
6206116064;[5];existing;55;0
4290922686;[4];new;29;0
4291680609;[2, 1, 0, 2, 5];new;50;0
8983199007;[3, 3, 1, 3, 2, 3, 4, 1];existing;624;0
3780602272;[5, 2, 3, 3, 5, 2, 1];existing;294;0
1128052068;[4, 3, 1, 5, 0, 3, 3, 3, 4];existing;360;0
1035321000;[4, 4, 4, 3, 4];new;455;1
1076440796;[4, 4, 4, 2, 0];existing;480;1
7749957982;[4, 5, 3, 5];existing;152;0
7736207106;[1];existing;45;0
8642302350;[2];existing;22;0
3799756210;[0, 3, 0, 0, 0, 4, 4, 2, 4, 2, 0, 4, 1, 3];new;1078;1
6209510060;[0, 3, 2, 3, 1];existing;155;0
6681050648;[2, 2, 3, 4];new;404;0
8673704160;[2, 2, 2, 3, 1];existing;250;0
6612464392;[2];existing;10;0
3336966031;[4, 4];existing;82;0
1314556197;[5, 4, 1];new;252;0
7552691701;[2];existing;;0
3941217983;[2];existing;10;0
8638698454;[1];existing;87;0
7966388595;[4, 0, 4, 3, 0, 4];new;330;1
8494419096;[4, 3, 4, 4, 4, 4];existing;510;1
3284127688;[4, 2, 1, 0, 2];new;495;0
1993926530;[3, 4, 3, 4, 2];new;435;1
1880576274;[3, 2, 2, 0, 5, 0, 4];new;700;0
2198254506;[5, 1, 4];existing;171;0
7605663348;[3, 1, 2, 3];existing;188;0
7365462828;[3, 4, 1];new;42;0
5855616333;[5, 4, 2, 0, 4];existing;215;0
9653306465;[2, 2, 5, 0, 4, 5, 2];new;525;0
8541641907;[4, 4, 4, 4, 3, 4];new;786;1
8630694406;[5, 0, 2, 5, 1, 5, 5, 4, 1, 0];existing;740;0
5496390419;[3, 1, 5, 1, 2, 1];new;210;0
9339408502;[3];new;34;0
7609415910;[2, 1, 1, 3, 5, 1, 0];new;280;0
9614351380;[3];new;47;0
1766614115;[0, 3, 1, 4, 3, 3];existing;318;0
4914054267;[4, 0];existing;52;0
8301445754;[4, 4];existing;56;1
2458887805;[4, 2, 2];existing;114;0
7129321865;[3, 3, 4, 3];new;188;1
4637458308;[4, 4, 2];new;309;1
7294350348;[4, 4, 3, 4, 1, 3, 2, 4, 1, 4];existing;880;1
1717368175;[4, 0, 5, 4, 5, 2, 1];existing;147;0
2658591250;[3, 5, 5, 5, 3, 3, 3];existing;357;0
5271302272;[0, 2, 1, 2];existing;136;0
3875653271;[0, 0, 3, 3, 0, 0];existing;216;0
4467262011;[0, 5, 4, 0, 0];existing;175;0
6484327352;[3, 3, 0, 4, 4, 4, 3];existing;385;1
8830383198;[4, 4, 3];new;204;1
4900049588;[5, 0];existing;112;0
4114059144;[4, 0];new;146;1
5518240819;[0, 3, 4, 1, 0, 3, 4, 1, 0];existing;783;0
4676716355;[4, 4, 1, 2, 1, 4, 3];existing;455;1
6348493335;[3];existing;74;0
7986102414;[4, 4, 4, 4, 1, 3, 4];new;357;1
4074488058;[2, 1, 2];existing;129;0
1838345866;[0, 5, 5];new;183;0
2464426965;[2, 0, 2, 3, 5, 2, 4];new;203;0
5935816591;[2, 4, 4, 3];existing;400;1
2434134672;[3];new;100;1
2007837269;[0];existing;54;0
6894266158;[2, 5, 1, 4, 5, 1, 3];new;448;0
5686694834;[1, 0, 4, 3, 3];new;330;1
6058845346;[0, 4];existing;144;0
8875710470;[2, 3, 2, 5, 2, 1, 0, 1];new;552;0
4307587245;[2, 0, 3];existing;192;0
3660412259;[4, 3];existing;188;1
2376456102;[4];new;78;1
9715192522;[3, 4, 0, 2];new;316;0
1460067087;[2, 1, 1, 3, 2, 0, 5];existing;210;0
3513624654;[4, 5, 3, 1, 5];existing;190;0
3237467345;[3, 4, 3, 0, 1, 4];existing;324;1
5853033369;[4, 4, 3];existing;195;1
6435325962;[2];existing;36;0
5445273718;[3, 1, 1];existing;282;1
1885616847;[3, 1, 2, 1, 5];existing;465;0
8799634411;[0, 1, 5, 5, 3, 3, 3];existing;343;0
8260814174;[2, 0, 4, 2, 3, 2, 5, 5];existing;80;0
1367100983;[5, 0, 4, 1, 2, 0, 3];existing;266;0
5313263471;[5, 2, 4, 2, 5, 4, 4, 4, 5, 4, 1];existing;187;0
9610693551;[3, 2, 5, 3];existing;128;0
1788945725;[3, 2, 0, 3, 0, 3];existing;138;0
5415592819;[0, 3, 0];existing;123;0
9334094003;[0, 0, 5, 2, 5, 3, 5, 1, 2];existing;603;0
5436442569;[2, 3, 1, 1];existing;180;0
8713368965;[4, 4, 1, 4, 4, 3, 3, 4, 4, 3];existing;410;1
4614437553;[3, 3, 3];existing;279;1
9703446002;[0, 1, 3, 3, 3];new;235;0
9600861038;[4, 1, 4, 0, 0];existing;175;0
2623241059;[2];existing;69;0
2810959107;[2, 4, 0, 2, 4, 4, 3, 1];new;288;1
9150291757;[5];existing;;0
2169259613;[3, 1, 4, 1];existing;280;1
3702618104;[4, 4, 4, 1, 4];new;75;1
8513705152;[5, 1, 3, 5, 4, 4];existing;150;0
5085893767;[2, 0, 1, 3, 3, 3, 1, 4, 4];new;684;1
9172271182;[4, 1, 5, 0, 0, 1];existing;252;0
1491820890;[2, 4, 2, 5, 5, 2, 3, 2];new;120;0
9687684570;[0, 1, 2, 4];new;144;0
4337538684;[0, 4];existing;156;0
5320887437;[2, 2, 2, 5, 1, 3, 4];existing;70;0
4423599700;[4, 5, 0];existing;87;0
5977925576;[3, 4, 4, 2, 2, 4, 3];new;;1
1181904792;[4, 3, 4, 0, 4, 1, 4, 3];existing;384;1
9993273057;[1, 1];existing;58;0
4939507048;[0, 5, 1, 0, 4, 5, 4, 2];new;256;0
6228873697;[4, 3, 4, 4, 4, 0, 2, 4, 4, 0];existing;;1
6997383553;[4, 4, 5, 3, 5, 0];existing;216;0
1902125686;[2, 2, 3, 1, 3];existing;490;0
9606229375;[3, 3, 4, 2, 4];new;270;1
1702698700;[1];new;31;0
3000157766;[0, 4];new;126;1
8885056537;[3, 4, 2, 0, 1, 2, 1, 5, 0, 5, 4, 2];existing;744;0
7047873333;[4];existing;17;0
1801501202;[1, 0, 3, 3, 4, 5, 5, 0, 2, 0];existing;610;0
1287416631;[3, 3, 4, 3];existing;276;1
5086119018;[1];new;146;0
5175276578;[3, 3, 3];new;321;0
5881385663;[3, 3, 0, 3];existing;192;0
1809793891;[4, 4, 1];existing;168;0
9357466604;[3, 3, 0, 3, 3];existing;85;1
5541204347;[4, 5, 2];existing;210;0
9208959985;[2, 3, 0, 3, 2, 2, 0];existing;70;0
7581930787;[0, 5, 3, 2, 5, 4, 0];existing;868;0
9311634061;[1, 4, 5, 5, 0];existing;160;0
7652073661;[3, 4, 4, 3, 4];existing;550;1
6336157587;[1, 0, 0, 5, 5, 0, 3];new;420;0
1335932870;[3, 0, 2, 5, 0, 2, 1];existing;287;0
9085118328;[5, 2, 3, 2, 2, 4, 4, 1];existing;656;0
2658316689;[2];existing;10;0
1473569127;[4, 4, 4, 4, 4, 0];new;282;1
7965982891;[4, 5, 1, 1, 2, 3];existing;582;0
6516672609;[1, 3, 5, 1, 0, 3];new;348;0
2011399644;[4];new;115;1
9965672081;[2, 5, 4];existing;354;0
3396733061;[2, 3, 4, 4];existing;144;1
3429256175;[4, 3];existing;156;0
5704522312;[0, 2, 4];existing;;0
7742358086;[3, 3, 0, 4, 3];existing;360;1
4948813866;[3, 4, 1, 0, 4, 0];existing;330;0
